baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Haplotype_2
FUN.rk.hap1.022431	189.283986847003	1.20355504351492	0.221207922458994	5.44083154950303	5.30324421734227e-08	7.73698919905461e-07	FUN.rk.hap2.000214
FUN.rk.hap1.024744	15.5785166538254	-1.90254650561013	0.349889846763354	-5.43755848650535	5.40156222211365e-08	7.87267060876564e-07	FUN.rk.hap2.026128
novel_gene_rk.h1.chr02_169360	2.59300451259957	-4.53849600003601	0.835527188971502	-5.43189504775147	5.57587151606208e-08	8.11873209536355e-07	novel_gene_rk.h2.chr02_169596
FUN.rk.hap1.011394	2.87917194637645	4.22809398034785	0.778705286993121	5.42964591479036	5.64659701545246e-08	8.21363542287034e-07	FUN.rk.hap2.031571
FUN.rk.hap1.025118	29.0895934339591	1.20400043612149	0.22179605181091	5.42841239188488	5.6857543069004e-08	8.26247789760364e-07	FUN.rk.hap2.026539
FUN.rk.hap1.000219	10.2563570566926	-1.61349743810476	0.297518411710782	-5.42318516970723	5.85462876185442e-08	8.49954340250394e-07	FUN.rk.hap2.023735
FUN.rk.hap1.036441	37.7020898851237	-1.36711368279034	0.25224419139369	-5.4198024352387	5.9664934277157e-08	8.65346079114732e-07	FUN.rk.hap2.038353
novel_gene_rk.h1.chr03_49857	7.81399580400424	-3.08540864041885	0.569347335102696	-5.4192027435455	5.98653975697636e-08	8.67403920952113e-07	novel_gene_rk.h2.chr03_51655
FUN.rk.hap1.012567	5.24114256159232	-3.01345469748146	0.557187853517313	-5.40832805033109	6.36158225855556e-08	9.2084369584253e-07	FUN.rk.hap2.013212
FUN.rk.hap1.015328	36.3133396086931	-1.47016682784095	0.271871511843855	-5.40757955061256	6.38821718677759e-08	9.23796094744166e-07	FUN.rk.hap2.016089
FUN.rk.hap1.022353	85.2465691811409	2.89198669119039	0.535307798651788	5.40247442401188	6.57278314813512e-08	9.49558759586193e-07	FUN.rk.hap2.000292
FUN.rk.hap1.031356	8.00513688194876	-2.52235121646678	0.467005707045284	-5.40111432989874	6.62281972203582e-08	9.55854916607275e-07	FUN.rk.hap2.033318
FUN.rk.hap1.003130	32.2940654224387	1.16976263666398	0.216868859759814	5.39387092254512	6.89557617736501e-08	9.94252113285502e-07	FUN.rk.hap2.003369
FUN.rk.hap1.012870	78.5751026527438	-2.82424934823329	0.523725893929469	-5.39260972384465	6.94416693201311e-08	1.00028427946741e-06	FUN.rk.hap2.013567
FUN.rk.hap1.020218	331.12051649302	-0.671360758335619	0.124615350418168	-5.38746435397209	7.14586421056233e-08	1.02833777677363e-06	FUN.rk.hap2.021263
FUN.rk.hap1.014962	87.2113616705114	-0.644278949116671	0.119624690724163	-5.38583586061077	7.21087466321674e-08	1.03668574769819e-06	FUN.rk.hap2.015719
FUN.rk.hap1.016686	570.491249503924	-2.59618944957562	0.482242195750889	-5.38358001944055	7.30187638758242e-08	1.0487505872679e-06	FUN.rk.hap2.017478
FUN.rk.hap1.021280	10.4038602957371	-2.30202397037796	0.42793038848687	-5.37943560988448	7.47197129384129e-08	1.07141304980551e-06	FUN.rk.hap2.022507
FUN.rk.hap1.032931	5.35657018266057	2.87485301907187	0.534420535178202	5.3793835188486	7.47413344441577e-08	1.07141304980551e-06	FUN.rk.hap2.035144
FUN.rk.hap1.041447	47.0835139458291	0.802099730986573	0.149335310180487	5.37113245365181	7.82437098495889e-08	1.1205346764533e-06	FUN.rk.hap2.043303
FUN.rk.hap1.003464	36.6912638948601	-4.2146241476779	0.785855954640709	-5.36310009842046	8.18056421650427e-08	1.17041347746855e-06	FUN.rk.hap2.003684
novel_gene_rk.h1.chr12_92698	17.5977971092017	-3.71172247771389	0.69228384151598	-5.36156162418274	8.25055665159181e-08	1.17928805884915e-06	novel_gene_rk.h2.chr12_91879
novel_gene_rk.h1.chr14_195903	2.14658488293454	-4.24007538473472	0.790971517904002	-5.36059173909385	8.29497893427812e-08	1.18365793073993e-06	novel_gene_rk.h2.chr14_195319
FUN.rk.hap1.040458	29.5460312961642	-2.29653603470564	0.428414638024359	-5.36054520754975	8.29711596507328e-08	1.18365793073993e-06	FUN.rk.hap2.042322
FUN.rk.hap1.032834	248.060820653271	-1.26189424549973	0.23568367995144	-5.35418594006905	8.59424494397007e-08	1.2248660166536e-06	FUN.rk.hap2.035024
FUN.rk.hap1.024037	8.88708921190955	-2.48351000569995	0.464023562260032	-5.35212046906409	8.69294919163061e-08	1.23774222720833e-06	FUN.rk.hap2.025352
FUN.rk.hap1.014695	7.68032912270142	-2.13803909867921	0.399556709129676	-5.3510279012367	8.74560351587293e-08	1.24404319753166e-06	FUN.rk.hap2.015419
FUN.rk.hap1.028486	77.4617480504675	-1.59121895937907	0.297378707974214	-5.35081670849497	8.75581712022652e-08	1.24430076695119e-06	FUN.rk.hap2.030207
novel_gene_rk.h1.chr03_148745	97.2475076451806	5.43393041795946	1.01615354511889	5.34754855116282	8.91535008807361e-08	1.26575746983887e-06	novel_gene_rk.h2.chr03_150866
FUN.rk.hap1.024221	29.3447048070092	-1.08585315987026	0.20310812853194	-5.34618268465556	8.98285461079905e-08	1.27411983789954e-06	FUN.rk.hap2.025552
novel_gene_rk.h1.chr12_92029	7.564207699065	-3.11684082303809	0.583630082999512	-5.34043894211102	9.27218031209199e-08	1.31389900537281e-06	novel_gene_rk.h2.chr12_91135
FUN.rk.hap1.000647	256.294233453862	-2.69724168561876	0.505746527675425	-5.33318873787656	9.6502914767214e-08	1.36617128286129e-06	FUN.rk.hap2.000662
FUN.rk.hap1.038981	2.24405475845595	-4.19490845156012	0.787258961004084	-5.32849882865716	9.90278359262006e-08	1.40057707201068e-06	FUN.rk.hap2.040853
FUN.rk.hap1.021094	39.9088210686372	-5.86610857373097	1.10162157591965	-5.32497610972614	1.00966308716677e-07	1.42530315657346e-06	FUN.rk.hap2.022327
FUN.rk.hap1.032965	13.8587831563479	-1.57581709552902	0.295939275647124	-5.32479878543738	1.01064851053628e-07	1.42530315657346e-06	FUN.rk.hap2.035171
FUN.rk.hap1.036409	89.2321054612202	0.705119516412219	0.132419513023793	5.32489132689624	1.01013412470932e-07	1.42530315657346e-06	FUN.rk.hap2.038316
FUN.rk.hap1.000634	68.1178940095549	1.99382283033198	0.37458742707432	5.32271690458097	1.02228775094286e-07	1.44034605289837e-06	FUN.rk.hap2.000652
FUN.rk.hap1.005872	5.8984772871954	-2.4904532153585	0.468133878300211	-5.31995937658113	1.03790424670188e-07	1.46095875334235e-06	FUN.rk.hap2.006123
FUN.rk.hap1.023389	2.70237233345277	4.49971131301418	0.845923518396912	5.31928858242583	1.04173787697543e-07	1.46496243896033e-06	FUN.rk.hap2.024652
FUN.rk.hap1.001984	161.736704883011	-3.54501022487145	0.667385724385137	-5.31178611609871	1.08555967531172e-07	1.52369361820057e-06	FUN.rk.hap2.002175
FUN.rk.hap1.029485	75.4208831832922	-3.18250787427897	0.59913293679036	-5.31185598195972	1.08514347776987e-07	1.52369361820057e-06	FUN.rk.hap2.031338
FUN.rk.hap1.029118	44.5219686366608	1.21810854019652	0.229348711508722	5.31116365199286	1.08927457881191e-07	1.52746003437942e-06	FUN.rk.hap2.030917
FUN.rk.hap1.022545	843.644422033153	2.15293015539355	0.405537535176622	5.30883079529468	1.10330697647594e-07	1.54567357688322e-06	FUN.rk.hap2.000095
FUN.rk.hap1.026244	233.680707909965	-1.78991294989268	0.337242567070453	-5.30749414417413	1.11142575115296e-07	1.55557585284244e-06	FUN.rk.hap2.027906
FUN.rk.hap1.019667	14.802548952352	-2.01244866463146	0.379308790810864	-5.3055682161475	1.12322551898579e-07	1.57060656139203e-06	FUN.rk.hap2.020693
novel_gene_rk.h1.chr01_146645	7.91963485149083	4.16341510266237	0.78511744503208	5.30292012871049	1.13964792731642e-07	1.59206665166996e-06	novel_gene_rk.h2.chr01_160243
FUN.rk.hap1.019522	20.0665617134079	-1.52220416302154	0.287135747831013	-5.3013397827337	1.14955907231854e-07	1.60439875050829e-06	FUN.rk.hap2.020535
FUN.rk.hap1.029400	38.7108641893554	2.01264137964881	0.379828470174464	5.29881653875066	1.16555673451017e-07	1.62519436201756e-06	FUN.rk.hap2.031262
FUN.rk.hap1.021732	137.623951124527	-1.63876318101457	0.309410145069115	-5.29641062883865	1.18101098623539e-07	1.64519385551963e-06	FUN.rk.hap2.022968
FUN.rk.hap1.036849	13.2450929481918	-4.03172009065984	0.761367280114303	-5.29536820922298	1.1877683154003e-07	1.65305199383906e-06	FUN.rk.hap2.038801
novel_gene_rk.h1.chr09_96776	8.58597838889221	2.59798561406408	0.490789860397703	5.29347858156411	1.2001130370986e-07	1.66866421158273e-06	novel_gene_rk.h2.chr09_96169
novel_gene_rk.h1.chr16_65988	8.92810489896077	2.76584215502417	0.522745750977842	5.29098926170212	1.21656509971445e-07	1.68995272012866e-06	novel_gene_rk.h2.chr16_66759
FUN.rk.hap1.026352	6.64410730582906	-2.85093708443971	0.539871534500828	-5.28076940947761	1.28642511702486e-07	1.78532175566111e-06	FUN.rk.hap2.027989
FUN.rk.hap1.020398	5.0779067126185	4.58040812672374	0.867532049620439	5.27981430625848	1.29314874849849e-07	1.79297253443499e-06	FUN.rk.hap2.021552
FUN.rk.hap1.013383	4.89048356784644	-2.94325359929461	0.558118421901091	-5.27352884943154	1.3382520541389e-07	1.85377328509718e-06	FUN.rk.hap2.014050
FUN.rk.hap1.034084	57.0862912927626	-2.78919646941463	0.529289989433962	-5.26969435487998	1.36651110797795e-07	1.89114920438668e-06	FUN.rk.hap2.035966
FUN.rk.hap1.021765	9.70080067036862	-1.86418976556158	0.353972663674808	-5.26647946823994	1.39064791801647e-07	1.92275577684294e-06	FUN.rk.hap2.023017
FUN.rk.hap1.006224	2.54748945637994	4.40693405063949	0.838363289527668	5.25659234569102	1.46749104943805e-07	2.02710890485808e-06	FUN.rk.hap2.006499
novel_gene_rk.h1.chr15_52899	127.448552095981	3.17611571790261	0.60435680099689	5.25536522905605	1.47731002387173e-07	2.03877044114562e-06	novel_gene_rk.h2.chr15_52129
FUN.rk.hap1.033229	24.8344717012624	-0.929934581720612	0.176988497529079	-5.25420914185581	1.48661875507032e-07	2.04970675280086e-06	FUN.rk.hap2.035345
FUN.rk.hap1.035850	53.5256407007448	1.08029328613549	0.20577036585715	5.24999448601578	1.52103763260451e-07	2.09521165242861e-06	FUN.rk.hap2.037770
FUN.rk.hap1.033132	170.766436264828	-2.18366160172023	0.416572404727467	-5.24197372878993	1.58867993703629e-07	2.18635432227076e-06	FUN.rk.hap2.035277
FUN.rk.hap1.016236	440.158534980783	-1.15888275166647	0.221130975355468	-5.24070745766648	1.59962137159535e-07	2.19936799169768e-06	FUN.rk.hap2.017013
novel_gene_rk.h1.chr03_112571	2.38711519028258	-4.3192752407716	0.82439990715369	-5.23929612714812	1.61190208469957e-07	2.2141972235836e-06	novel_gene_rk.h2.chr03_114408
FUN.rk.hap1.005573	24.7948365037187	-1.11541816265134	0.213095751095377	-5.23435196111492	1.6556470479263e-07	2.27217993379914e-06	FUN.rk.hap2.005798
FUN.rk.hap1.023555	7.06069012947643	4.68098497197764	0.894581613731278	5.23259689236554	1.67144986827425e-07	2.29174348605603e-06	FUN.rk.hap2.024811
FUN.rk.hap1.021058	18.87945308236	1.39174462620502	0.266020825935322	5.23171304844906	1.67946320739027e-07	2.30060047872665e-06	FUN.rk.hap2.022295
FUN.rk.hap1.027275	7.72311968242011	-3.4193149189809	0.653957220621424	-5.22865228971964	1.70750152458026e-07	2.33684681848285e-06	FUN.rk.hap2.028981
FUN.rk.hap1.038167	26.8026629022553	1.10281760571512	0.211315740168034	5.2188142957935	1.80072199807038e-07	2.46215063226465e-06	FUN.rk.hap2.040173
FUN.rk.hap1.040921	63.2783030613253	1.77974479590439	0.341201560410947	5.21610977910197	1.82719910467341e-07	2.49604837103356e-06	FUN.rk.hap2.042774
FUN.rk.hap1.031026	81.2116927731734	4.56923669177572	0.876101413373764	5.21541983841816	1.83401361286742e-07	2.50304825616044e-06	FUN.rk.hap2.032968
novel_gene_rk.h1.chr18_277231	14.2488470882999	1.73878071156186	0.333830714397781	5.20857020211145	1.90301350619689e-07	2.59482725596349e-06	novel_gene_rk.h2.chr18_280369
FUN.rk.hap1.003772	34.6623874577827	-1.39612020172837	0.268400297994684	-5.20163432067436	1.97543621945747e-07	2.69110023346148e-06	FUN.rk.hap2.003991
FUN.rk.hap1.031993	4.6470253556137	-3.12954244870539	0.601762881712888	-5.20062393977725	1.98620617838355e-07	2.70328502660879e-06	FUN.rk.hap2.033985
FUN.rk.hap1.021490	52.7923944904616	1.64277978534872	0.315977450920151	5.19904119918943	2.00319126216881e-07	2.72389864189126e-06	FUN.rk.hap2.022714
FUN.rk.hap1.012772	36.1794069205991	-1.18994306208732	0.229002118306465	-5.19620984682274	2.03392656474266e-07	2.76171573876957e-06	FUN.rk.hap2.013453
FUN.rk.hap1.025808	11.2924046111075	-3.20069860994035	0.615976662273585	-5.19613616224759	2.03473248986872e-07	2.76171573876957e-06	FUN.rk.hap2.027291
FUN.rk.hap1.034621	4.78977327910502	-2.6713186296041	0.514651225744796	-5.19054166389714	2.09683195096611e-07	2.84339629394744e-06	FUN.rk.hap2.023110
FUN.rk.hap1.014012	3.00886675686614	4.70744689055166	0.907888290799417	5.18505078020848	2.15956015906829e-07	2.92577921642115e-06	FUN.rk.hap2.014701
FUN.rk.hap1.011332	52.9920209991269	1.01328311901768	0.195669686996058	5.17853907048001	2.2363024317034e-07	3.02698047611188e-06	FUN.rk.hap2.011934
novel_gene_rk.h1.chr13_121330	28.9257778962585	1.1849375871059	0.229100592761757	5.17212798457543	2.31442965447555e-07	3.12986980123049e-06	novel_gene_rk.h2.chr13_117547
novel_gene_rk.h1.chr05_129215	6.60641148961652	2.26113676563096	0.437372102379634	5.16982394013855	2.34314638274302e-07	3.16581310544331e-06	novel_gene_rk.h2.chr05_131951
novel_gene_rk.h1.chr01_45320	52.9281318020947	-5.99901762439795	1.16253118587999	-5.16030683500067	2.46545428998757e-07	3.32802617375898e-06	novel_gene_rk.h2.chr01_57076
FUN.rk.hap1.032894	80.2555639328681	1.79732035596173	0.348545529492593	5.1566300637344	2.51433854424862e-07	3.39092214601398e-06	FUN.rk.hap2.035103
FUN.rk.hap1.023246	28.5899312038612	-0.909971793530323	0.176585847998464	-5.15314111433347	2.56159055508482e-07	3.45150436211974e-06	FUN.rk.hap2.024518
FUN.rk.hap1.021103	17.9380108105672	1.37022539753319	0.266121970571348	5.14886236033573	2.62071096270434e-07	3.52795344870235e-06	FUN.rk.hap2.022337
FUN.rk.hap1.029018	24.1223322541173	0.902759419411094	0.175338218538266	5.14867452707735	2.62333626344961e-07	3.52828005351152e-06	FUN.rk.hap2.030813
FUN.rk.hap1.019530	178.005982697575	-0.660107685322406	0.128334646312918	-5.14364362459745	2.69460472838643e-07	3.6208445388336e-06	FUN.rk.hap2.020546
FUN.rk.hap1.034086	315.560292523422	-2.2027181325935	0.428295970478483	-5.14298121958203	2.70412663709874e-07	3.63034517154653e-06	FUN.rk.hap2.035968
FUN.rk.hap1.008091	55.6986288152202	1.19050669997534	0.231586059283509	5.1406665136001	2.73765582411005e-07	3.67202965973022e-06	FUN.rk.hap2.008515
FUN.rk.hap1.000056	2.20851072234083	-4.61002318414256	0.896826972386792	-5.14037080293601	2.74196809461226e-07	3.67448538868944e-06	FUN.rk.hap2.023886
FUN.rk.hap1.022479	47.4052939597626	0.951893533223773	0.185290593437324	5.13730090429959	2.78712493868977e-07	3.73162261230725e-06	FUN.rk.hap2.000154
FUN.rk.hap1.029542	32.9198555202165	1.9390183771551	0.377528233765758	5.1360883868574	2.80515767232169e-07	3.75237351506229e-06	FUN.rk.hap2.031392
FUN.rk.hap1.012550	96.9933997848608	-1.34534711629134	0.2619633671876	-5.13563072094693	2.81199339384005e-07	3.75812257905988e-06	FUN.rk.hap2.013189
FUN.rk.hap1.010098	367.250987379232	1.34839430203784	0.262629874706311	5.13419999741344	2.83346666312905e-07	3.78340616299504e-06	FUN.rk.hap2.010645
novel_gene_rk.h1.chr19_76051	18.8865451257884	-1.21827095749081	0.237401604614005	-5.13168796593274	2.87155262593491e-07	3.83080642205803e-06	novel_gene_rk.h2.chr19_75458
FUN.rk.hap1.036966	54.9987623888885	-0.885870734859967	0.172639398619099	-5.1313358477024	2.87693058489189e-07	3.83452638173529e-06	FUN.rk.hap2.038939
FUN.rk.hap1.014157	12.5636187374186	2.21545201581162	0.432816213681329	5.1186899792132	3.07665220988353e-07	4.09703830251396e-06	FUN.rk.hap2.014846
FUN.rk.hap1.012563	72.7466991332449	-1.76823361008877	0.346084101545653	-5.10925986542469	3.23423262570466e-07	4.30301138557364e-06	FUN.rk.hap2.013205
FUN.rk.hap1.013734	86.0268630928217	-0.937922586384092	0.183859959762165	-5.10128789105229	3.3734995162964e-07	4.48260014495265e-06	FUN.rk.hap2.014395
FUN.rk.hap1.022763	45.9882228576631	1.87151778520302	0.366878765236523	5.10118862833741	3.37526955809171e-07	4.48260014495265e-06	FUN.rk.hap2.024084
FUN.rk.hap1.013299	146.146263634575	1.85632610241456	0.363919998321199	5.10091808907997	3.38009833703218e-07	4.4849906966642e-06	FUN.rk.hap2.013959
novel_gene_rk.h1.chr07_55298	29.3013118911855	-3.65476678633005	0.716859682191978	-5.09830149068321	3.4271467238894e-07	4.54334724148203e-06	novel_gene_rk.h2.chr07_55511
FUN.rk.hap1.000553	106.749216612742	0.771523306926321	0.15134817694443	5.09767162381874	3.43856624688642e-07	4.55150302408247e-06	FUN.rk.hap2.000571
FUN.rk.hap1.006703	482.424247851201	-0.684740345460832	0.134329871741097	-5.09745402556908	3.4425198453352e-07	4.55150302408247e-06	FUN.rk.hap2.006995
FUN.rk.hap1.036246	11.426263428738	-1.80744940856321	0.354578528164917	-5.09745871504817	3.44243459474135e-07	4.55150302408247e-06	FUN.rk.hap2.038141
FUN.rk.hap1.008968	679.563555763452	0.409431299043847	0.0803425373145501	5.09607130580003	3.46774555904619e-07	4.57753406089468e-06	FUN.rk.hap2.009453
FUN.rk.hap1.014173	4.96516586886607	-3.85408980781535	0.756291706319173	-5.09603606070597	3.46839088082376e-07	4.57753406089468e-06	FUN.rk.hap2.014860
FUN.rk.hap1.035798	15.8783402673164	1.15644471100291	0.227031142882474	5.09377126115937	3.51010227069482e-07	4.62845898703908e-06	FUN.rk.hap2.037719
FUN.rk.hap1.040097	442.625129464331	0.554421760583693	0.108877291878132	5.09217074579945	3.53987092039632e-07	4.66355948302747e-06	FUN.rk.hap2.041997
FUN.rk.hap1.002229	40.0834599257249	-4.02456859547855	0.790463829754491	-5.09140133170741	3.55426815875778e-07	4.67836470176757e-06	FUN.rk.hap2.002407
FUN.rk.hap1.013845	31.0921655063343	-1.49008188679694	0.293095133306505	-5.0839530154828	3.69659417352631e-07	4.86138246195184e-06	FUN.rk.hap2.014514
FUN.rk.hap1.016023	14.868954811837	1.77332172225681	0.348872024670809	5.0830149649577	3.71490420363342e-07	4.88112701396661e-06	FUN.rk.hap2.016793
FUN.rk.hap1.006780	154.863628288599	-0.431761614702487	0.08497632025662	-5.08096388968845	3.75524505179494e-07	4.92975786586698e-06	FUN.rk.hap2.007120
FUN.rk.hap1.034851	2.61873461758552	4.12284197902602	0.81164934883599	5.07958514959534	3.78259957156835e-07	4.96126965950257e-06	FUN.rk.hap2.036739
FUN.rk.hap1.038044	175.294511929476	2.55014388079855	0.502383382027092	5.07609123237486	3.85278355139163e-07	5.04885122380595e-06	FUN.rk.hap2.040070
FUN.rk.hap1.007817	5833.2959719077	3.55150460924103	0.700556095904829	5.06955064698132	3.98756019449392e-07	5.22084804244615e-06	FUN.rk.hap2.008255
FUN.rk.hap1.039258	6.02586967720751	-2.55848509273835	0.505423190546667	-5.06206509830126	4.1473935101963e-07	5.4253182949635e-06	FUN.rk.hap2.041143
novel_gene_rk.h1.chr11_288982	3.70519163213762	-4.61398030401085	0.912138534754696	-5.05842054491394	4.22743323248969e-07	5.52513956811185e-06	novel_gene_rk.h2.chr11_310826
FUN.rk.hap1.004234	10.6636046297158	1.5421941094041	0.30497730024259	5.05675048004355	4.26460628176746e-07	5.56880862613868e-06	FUN.rk.hap2.004457
FUN.rk.hap1.039811	86.9371888384285	-1.98944246161283	0.393764001982537	-5.05237261810707	4.36355365627185e-07	5.6929958186849e-06	FUN.rk.hap2.041695
FUN.rk.hap1.036402	32.5064651124258	0.940191170311922	0.186219149220191	5.04884258277979	4.44494804493662e-07	5.79408368392795e-06	FUN.rk.hap2.038308
FUN.rk.hap1.005688	60.804269927905	-0.63361750529475	0.125720615072041	-5.03988550272102	4.65810441012006e-07	6.066597194816e-06	FUN.rk.hap2.005945
FUN.rk.hap1.017554	33.7854302258447	2.30495953866689	0.45767643787672	5.0362206745014	4.74813143888958e-07	6.17841215703663e-06	FUN.rk.hap2.018344
FUN.rk.hap1.016126	238.052975005442	0.64364828934593	0.127934118299783	5.03109176738683	4.87694628824196e-07	6.34045835261519e-06	FUN.rk.hap2.016899
FUN.rk.hap1.024893	6.33909899698737	-2.8296196992581	0.56259764501145	-5.02956193355647	4.91601694344801e-07	6.38564727180511e-06	FUN.rk.hap2.026283
FUN.rk.hap1.037219	40.1639100523056	2.22061109990043	0.442521133999383	5.01809050300302	5.21875923057652e-07	6.77295238267985e-06	FUN.rk.hap2.039208
FUN.rk.hap1.000695	10.8684902167257	1.97127330796852	0.392941078486278	5.01671475927747	5.25625155010574e-07	6.81563686111784e-06	FUN.rk.hap2.000705
FUN.rk.hap1.001793	95.2837713136151	-0.586872075539361	0.117014203936587	-5.0153917712195	5.29255104182843e-07	6.85670129723494e-06	FUN.rk.hap2.001927
FUN.rk.hap1.013900	98.8994808838676	-1.21220716147021	0.241709489632617	-5.01514095831608	5.29945992489355e-07	6.85965057411046e-06	FUN.rk.hap2.014573
FUN.rk.hap1.022352	3.60387427050647	3.00035340032656	0.598811633215862	5.01051287900578	5.42851650580966e-07	7.02056527668379e-06	FUN.rk.hap2.000293
FUN.rk.hap1.036294	96.0962356667462	-1.33302179422585	0.266139738293348	-5.00872888345803	5.47906900303722e-07	7.0797603662282e-06	FUN.rk.hap2.038205
FUN.rk.hap1.019509	38.1606256215449	-0.813575879338197	0.162582991357111	-5.00406513957656	5.61337746666646e-07	7.24698287065361e-06	FUN.rk.hap2.020521
FUN.rk.hap1.007012	393.314696712618	0.612447594207025	0.122409652010467	5.00326227669247	5.63681663205219e-07	7.27090424106522e-06	FUN.rk.hap2.007398
FUN.rk.hap1.025940	109.173428540995	0.915487078172412	0.183199438855063	4.99721551492683	5.81640533285425e-07	7.4960252540388e-06	FUN.rk.hap2.027440
FUN.rk.hap1.031661	64.4652125020728	2.05974391368566	0.412510028465989	4.99319718685452	5.9387868166791e-07	7.64709175490296e-06	FUN.rk.hap2.033622
FUN.rk.hap1.008259	22.3306185495331	1.10330300315484	0.221003487744865	4.99224249541498	5.96822558365251e-07	7.67832184558874e-06	FUN.rk.hap2.008682
FUN.rk.hap1.034071	32.3501987818324	-1.47822315815126	0.296398058782254	-4.98729028194216	6.1232029455816e-07	7.87086711963302e-06	FUN.rk.hap2.035957
FUN.rk.hap1.021236	96.5404527260901	0.809841519609891	0.162460189729271	4.98486134332009	6.20062630529216e-07	7.96347565730844e-06	FUN.rk.hap2.022465
FUN.rk.hap1.000189	99.5100329441261	1.2662995512716	0.254037823784587	4.98468902152684	6.20615482921992e-07	7.96366903908913e-06	FUN.rk.hap2.023777
FUN.rk.hap1.015971	25.6842322936383	-1.04251557307342	0.209202589164952	-4.98328236392626	6.25146202945477e-07	8.01486144867241e-06	FUN.rk.hap2.016735
FUN.rk.hap1.000054	52.7490066643365	-0.874713624610003	0.175564060490964	-4.9823045910642	6.28314286510726e-07	8.04851034139345e-06	FUN.rk.hap2.023887
FUN.rk.hap1.033999	144.604758621287	1.21416002210475	0.244046438019845	4.97511880098008	6.52076360591039e-07	8.3456756677892e-06	FUN.rk.hap2.035884
FUN.rk.hap1.011879	27.4412574169326	1.15236661833956	0.232081702569617	4.96534886456153	6.85776812816355e-07	8.76941540948582e-06	FUN.rk.hap2.012506
FUN.rk.hap1.039563	7.00460704505528	3.6638075135935	0.738009173587928	4.96444711626201	6.88970557575741e-07	8.80265402638617e-06	FUN.rk.hap2.041445
FUN.rk.hap1.024739	24.4985674933163	3.37724078141567	0.682152756800574	4.95085704447722	7.38873655194379e-07	9.4321043845848e-06	FUN.rk.hap2.026123
FUN.rk.hap1.028775	65.9750898884121	2.19090820290393	0.442684840621019	4.94913762990036	7.45430235367331e-07	9.50760630949133e-06	FUN.rk.hap2.030561
FUN.rk.hap1.008246	52.1019685643654	-0.840416296953071	0.169926610440414	-4.94576037722927	7.58472133406131e-07	9.66562422674525e-06	FUN.rk.hap2.008668
FUN.rk.hap1.016604	24.044095640681	1.19601019837653	0.24186281377375	4.94499414653852	7.61461524311969e-07	9.69537596905558e-06	FUN.rk.hap2.017389
FUN.rk.hap1.037906	8.96833314027061	-2.40783425731401	0.486955526223273	-4.94466974425504	7.62730572176552e-07	9.70319099036974e-06	FUN.rk.hap2.039928
FUN.rk.hap1.012780	20.3671331518372	-2.60978575655496	0.528004769765787	-4.94273140318905	7.70355841783513e-07	9.79178481127061e-06	FUN.rk.hap2.042188
FUN.rk.hap1.031007	65.237532484014	-4.80083524100109	0.971820102792019	-4.9400452071411	7.81044606238178e-07	9.91913252930956e-06	FUN.rk.hap2.032951
FUN.rk.hap1.039772	10.8121473822641	-5.02836254170895	1.01795782460929	-4.93965704683188	7.82600916677901e-07	9.93038078334735e-06	FUN.rk.hap2.041648
novel_gene_rk.h1.chr03_8147	22.1460422723876	-1.21149584520359	0.245340126260363	-4.93802568568792	7.89174502709496e-07	1.00052192090087e-05	novel_gene_rk.h2.chr03_8610
FUN.rk.hap1.036938	165.131460941255	0.987460640518778	0.199983179097638	4.9377184869967	7.90418299200708e-07	1.00124158892764e-05	FUN.rk.hap2.038899
FUN.rk.hap1.025561	2.26528831219271	-3.83053054697678	0.776173408785782	-4.93514787239249	8.00900560061164e-07	1.01365260627228e-05	FUN.rk.hap2.026991
FUN.rk.hap1.038327	1331.01970442726	-1.34164459823676	0.271885859289848	-4.93458763078397	8.03202776903857e-07	1.01569826818039e-05	FUN.rk.hap2.040312
FUN.rk.hap1.000826	22.1324084696542	-1.15332502627943	0.233747863784741	-4.93405589940078	8.0539373076858e-07	1.01759986051375e-05	FUN.rk.hap2.000836
FUN.rk.hap1.019646	57.5594787918036	-0.856444468871916	0.173735647679977	-4.92958399907367	8.24048989585248e-07	1.04028281651989e-05	FUN.rk.hap2.020672
FUN.rk.hap1.021382	91.883243135673	0.767915838000757	0.155826829370682	4.92800784757053	8.30722814244441e-07	1.04781460249844e-05	FUN.rk.hap2.022610
FUN.rk.hap1.020949	22.6384404648013	1.22112956918627	0.248088823530479	4.92214664009743	8.56000327624422e-07	1.07877896608191e-05	FUN.rk.hap2.022205
FUN.rk.hap1.036928	38.4173985032168	1.67653472535748	0.340641714655479	4.92169529810261	8.57977240483626e-07	1.0803509334253e-05	FUN.rk.hap2.038887
FUN.rk.hap1.025130	35.6227554847965	-2.77765153062093	0.564821048685462	-4.91775498998401	8.75423851045237e-07	1.10138287054188e-05	FUN.rk.hap2.026553
FUN.rk.hap1.012473	38.3876035696829	-2.66422481031496	0.542112874141301	-4.91452045763541	8.90000321308051e-07	1.1187712018616e-05	FUN.rk.hap2.013115
novel_gene_rk.h1.chr08_257549	35.8065689924531	7.63750019792066	1.55519071106734	4.91097338967449	9.06253873825333e-07	1.13823641760861e-05	novel_gene_rk.h2.chr08_256356
FUN.rk.hap1.016488	96.0827151842677	-1.00866876779419	0.205444364382113	-4.90969304915139	9.12190617008109e-07	1.1447219200556e-05	FUN.rk.hap2.017268
